"","gene_id","gene_symbol","gene_entrez","gene_desc","hos_log2FC","hos_padj","os17_log2FC","os17_padj"
"204","ENSG00000143641","GALNT2",2590,"polypeptide N-acetylgalactosaminyltransferase 2",-0.851477443918173,5.45288582537525e-224,-1.36266608939394,1.07655909449947e-68
"205","ENSG00000168062","BATF2",116071,"basic leucine zipper ATF-like transcription factor 2",5.95256128625888,1.19812801761166e-222,5.63258252972338,0
"206","ENSG00000091490","SEL1L3",23231,"SEL1L family member 3",2.2123072775219,1.50238357015334e-222,1.2318695145229,1.2140793247952e-24
"207","ENSG00000129474","AJUBA",84962,"ajuba LIM protein",1.25839444332151,2.65824371201924e-221,0.69364400093617,1.38782921791604e-28
"208","ENSG00000161813","LARP4",113251,"La ribonucleoprotein 4",1.49617910694031,1.39493732585556e-220,1.12885007092115,3.94592900610956e-27
"209","ENSG00000163347","CLDN1",9076,"claudin 1",3.43272041003965,2.2350334704213e-220,8.48712309063078,8.18889115286514e-301
"210","ENSG00000166123","GPT2",84706,"glutamic--pyruvic transaminase 2",1.64146805241826,6.96947881364904e-219,1.12733240783779,1.35819514320275e-63
"211","ENSG00000239779","WBP1",23559,"WW domain binding protein 1",-1.7002779464147,6.0088182390413e-218,-1.08184553817687,5.92620877858811e-14
"212","ENSG00000147604","RPL7",6129,"ribosomal protein L7",-1.32084819022344,5.17677183494392e-217,-0.987866259822053,3.15906472272589e-52
"213","ENSG00000175592","FOSL1",8061,"FOS like 1, AP-1 transcription factor subunit",2.64686116496973,6.58777554436704e-216,2.06289323304607,2.51845865148042e-189
"214","ENSG00000101444","AHCY",191,"adenosylhomocysteinase",-1.3910737188342,1.3622590784499e-212,-1.23085074211301,4.95847362947177e-55
"215","ENSG00000104635","SLC39A14",23516,"solute carrier family 39 member 14",1.15036678319289,3.4777119778282e-212,1.35707205300518,7.15047160686232e-140
"216","ENSG00000026025","VIM",7431,"vimentin",-1.03438162054303,7.24153942127788e-211,-0.295620011781025,0.0089695157313326
"217","ENSG00000132688","NES",10763,"nestin",-2.4847724716579,9.51544236793677e-211,-3.10846315024506,2.17268363559405e-240
"218","ENSG00000170004","CHD3",1107,"chromodomain helicase DNA binding protein 3",-1.28643456044319,1.12291351708735e-210,-0.88468796827449,5.91535626748666e-13
"219","ENSG00000177963","RIC8A",60626,"RIC8 guanine nucleotide exchange factor A",1.17420317861477,1.44773428114251e-210,0.409802203183276,3.87794265914205e-08
"220","ENSG00000196141","SPATS2L",26010,"spermatogenesis associated serine rich 2 like",1.24009983699875,2.4060967483417e-209,0.201148514812427,0.000816273682462875
"221","ENSG00000067057","PFKP",5214,"phosphofructokinase, platelet",-0.879883873318745,8.91241548217832e-209,-0.254474648782905,0.00175656905382017
"222","ENSG00000137497","NUMA1",4926,"nuclear mitotic apparatus protein 1",-1.26753547161969,1.31225398546084e-208,-1.16921220748824,2.1287824897323e-18
"223","ENSG00000120437","ACAT2",39,"acetyl-CoA acetyltransferase 2",-1.70276607576738,1.81889452656067e-205,-2.68987082459688,2.68630022865442e-52
"224","ENSG00000096968","JAK2",3717,"Janus kinase 2",2.82937557718897,3.37804288095484e-205,3.60313977858056,1.04814233995765e-156
"225","ENSG00000111540","RAB5B",5869,"RAB5B, member RAS oncogene family",-1.70731318162687,3.81454793799323e-205,-1.32503715851798,2.95448998122002e-43
"226","ENSG00000183431","SF3A3",10946,"splicing factor 3a subunit 3",-1.35480186307489,5.71765526575283e-205,-1.69005597484958,2.71973712939615e-90
"227","ENSG00000182534","MXRA7",439921,"matrix remodeling associated 7",-0.894311975617031,6.01392303492536e-205,-0.425066517274975,3.88215644909605e-08
"228","ENSG00000169957","ZNF768",79724,"zinc finger protein 768",1.76143011723693,8.70900324039846e-205,1.59661306959865,1.65036737855594e-119
"229","ENSG00000140511","HAPLN3",145864,"hyaluronan and proteoglycan link protein 3",5.33505057546849,1.35395091749025e-202,2.0706511520029,1.18659952151521e-107
"230","ENSG00000265681","RPL17",6139,"ribosomal protein L17",-1.12670832406248,4.21572493857502e-202,-0.672863504792793,2.32154895050885e-25
"231","ENSG00000221983","UBA52",7311,"ubiquitin A-52 residue ribosomal protein fusion product 1",-1.4887685917308,1.2155822059843e-201,-0.598548400042492,1.23425619913697e-11
"232","ENSG00000119285","HEATR1",55127,"HEAT repeat containing 1",1.03751882911385,3.23014277411522e-201,1.00784714565038,3.24450620961588e-52
"233","ENSG00000130513","GDF15",9518,"growth differentiation factor 15",4.28162147802345,3.98464623249463e-201,6.06930567272867,0
"234","ENSG00000048052","HDAC9",9734,"histone deacetylase 9",2.76047743259141,1.20328161221631e-200,2.2862363979127,5.84664299027865e-162
"235","ENSG00000265972","TXNIP",10628,"thioredoxin interacting protein",0.982197228553778,8.42379856044538e-200,1.86355505855986,1.10655435135943e-216
"236","ENSG00000242265","PEG10",23089,"paternally expressed 10",-1.89733380802193,3.32232017624962e-199,-2.17127268781527,3.64717236020524e-125
"237","ENSG00000103257","SLC7A5",8140,"solute carrier family 7 member 5",0.718558472997119,2.21949594392202e-198,2.13603493101408,4.37322937922489e-147
"238","ENSG00000179041","RRS1",23212,"ribosome biogenesis regulator 1 homolog",1.60207619200573,4.42780374924523e-198,1.47019830612394,7.26785694237244e-75
"239","ENSG00000183160","TMEM119",338773,"transmembrane protein 119",-4.18107852470335,5.76660347761649e-198,-2.61247879684836,2.9036027405907e-21
"240","ENSG00000030110","BAK1",578,"BCL2 antagonist/killer 1",1.51265006285445,1.08882964030118e-197,1.89741300660816,1.29674188468441e-43
"241","ENSG00000215301","DDX3X",1654,"DEAD-box helicase 3 X-linked",0.677524104071368,1.20600061906978e-197,0.999582578388896,2.55616891865959e-53
"242","ENSG00000147155","EBP",10682,"EBP cholestenol delta-isomerase",-1.7064057320911,1.17368868614553e-195,-1.76191251203932,8.21527586347816e-25
"243","ENSG00000170153","RNF150",57484,"ring finger protein 150",-2.19105318272246,7.9606973022715e-195,-1.77852707903627,1.85069533974726e-27
"244","ENSG00000163131","CTSS",1520,"cathepsin S",6.36588505363854,9.76588552433147e-195,4.03724238449564,4.10557354180791e-256
"245","ENSG00000174996","KLC2",64837,"kinesin light chain 2",0.87331319146182,1.02490684319841e-192,1.0234256039513,2.11117375893457e-50
"246","ENSG00000116251","RPL22",6146,"ribosomal protein L22",-1.56535056501808,1.05208811086185e-192,-1.12440092485111,1.97703208515416e-40
"247","ENSG00000168542","COL3A1",1281,"collagen type III alpha 1 chain",-2.5500383645743,2.28070512259832e-192,-1.17074150484507,0.000131383000065233
"248","ENSG00000107937","GTPBP4",23560,"GTP binding protein 4",1.03947182149273,1.74116096689833e-191,1.20250404551883,2.40666591898074e-52
"249","ENSG00000185880","TRIM69",140691,"tripartite motif containing 69",2.46813090605527,2.25351680617566e-191,1.67897348401199,3.4064176928883e-56
"250","ENSG00000163468","CCT3",7203,"chaperonin containing TCP1 subunit 3",-0.811519458193617,3.36080056013468e-191,-0.414259733277832,1.32504472763743e-08
"251","ENSG00000185201","IFITM2",10581,"interferon induced transmembrane protein 2",1.60491329315651,1.02211416458603e-190,2.38559367010816,9.60180557013582e-46
"252","ENSG00000120685","PROSER1",80209,"proline and serine rich 1",1.26520042368997,3.92809752760071e-190,1.0775704266716,4.28332720766483e-64
"253","ENSG00000133026","MYH10",4628,"myosin heavy chain 10",-1.32986123363282,4.18645282992006e-190,-2.0623021188211,8.50566013612646e-282
"254","ENSG00000174684","B4GAT1",11041,"beta-1,4-glucuronyltransferase 1",-1.76149693796056,2.37222103051234e-189,-1.53405981785743,8.99715432181014e-27
"255","ENSG00000093000","NUP50",10762,"nucleoporin 50",0.867731052172476,3.17414240086617e-189,0.383324413187671,0.000349827572601198
"256","ENSG00000187735","TCEA1",6917,"transcription elongation factor A1",0.977895837795479,1.58308448415853e-187,1.82605802565294,2.10760837204223e-125
"257","ENSG00000170385","SLC30A1",7779,"solute carrier family 30 member 1",1.59904392034823,7.25650118069593e-187,1.71177086988452,4.5201224157544e-59
"258","ENSG00000164828","SUN1",23353,"Sad1 and UNC84 domain containing 1",-1.16000841449025,1.6894933313643e-186,-0.580381232933936,2.52173559511189e-06
"259","ENSG00000168610","STAT3",6774,"signal transducer and activator of transcription 3",0.816441746408088,2.99325501376467e-186,0.206885791313081,1.44569015950749e-05
"260","ENSG00000162377","COA7",65260,"cytochrome c oxidase assembly factor 7",1.16590546473346,2.20414290097829e-185,0.961254016385974,3.97147110638901e-75
"261","ENSG00000100968","NFATC4",4776,"nuclear factor of activated T cells 4",-1.96799167916084,2.51736545459972e-185,-1.22738848090585,7.5218785082305e-44
"262","ENSG00000172809","RPL38",6169,"ribosomal protein L38",-1.77929348833597,7.8199045527926e-185,-0.548407920635979,1.95469994928692e-12
"263","ENSG00000188846","RPL14",9045,"ribosomal protein L14",-1.42728459760497,2.68418394105795e-183,-1.34675304827648,3.72893132045698e-64
"264","ENSG00000083312","TNPO1",3842,"transportin 1",0.832081900394909,2.69825160844606e-183,0.396210453603332,2.49701540224078e-08
"265","ENSG00000139926","FRMD6",122786,"FERM domain containing 6",0.743210753877382,8.64292518739176e-183,1.36011687418548,1.74295552336054e-111
"266","ENSG00000135372","NAT10",55226,"N-acetyltransferase 10",1.20277893536945,1.84570995377241e-182,0.356074273949406,3.36445335422193e-07
"267","ENSG00000105835","NAMPT",10135,"nicotinamide phosphoribosyltransferase",2.04563480304977,4.09792976415363e-182,2.27911258625726,2.3561974379255e-45
"268","ENSG00000135486","HNRNPA1",3178,"heterogeneous nuclear ribonucleoprotein A1",-1.68888833974993,5.63268282152147e-182,-2.27585238090385,1.47820381234742e-184
"269","ENSG00000116922","C1orf109",54955,"chromosome 1 open reading frame 109",1.6599715600551,1.27354887360722e-181,0.201301328158604,0.0221502556366124
"270","ENSG00000254772","EEF1G",1937,"eukaryotic translation elongation factor 1 gamma",-1.50709716232647,2.55196698796743e-181,-1.68186584607214,1.8698896823244e-51
"271","ENSG00000263001","GTF2I",2969,"general transcription factor IIi",-0.990053343410329,3.60701461324479e-181,-0.918670315909637,1.80752566052438e-43
"272","ENSG00000198355","PIM3",415116,"Pim-3 proto-oncogene, serine/threonine kinase",1.45525042991764,6.59506143258165e-181,1.12708542287557,1.0661398466027e-31
"273","ENSG00000138326","RPS24",6229,"ribosomal protein S24",-1.4394132964457,6.61306783670914e-181,-0.693596937407838,1.11793893544574e-21
"274","ENSG00000104765","BNIP3L",665,"BCL2 interacting protein 3 like",-1.51680886748614,7.69671457064329e-181,-1.40249741092483,1.74380624376036e-42
"275","ENSG00000189403","HMGB1",3146,"high mobility group box 1",-1.13680247384263,3.99004828254261e-180,-2.1214522203408,8.91010376396296e-213
"276","ENSG00000030582","GRN",2896,"granulin precursor",-0.804030820597314,4.04567147211748e-180,-0.228834275340808,0.0194587340716136
"277","ENSG00000156253","RWDD2B",10069,"RWD domain containing 2B",1.44902433625287,2.57300857207076e-179,1.18019780952704,9.32952042225712e-32
"278","ENSG00000197905","TEAD4",7004,"TEA domain transcription factor 4",1.44617927937828,6.6536739836499e-179,0.695741998256934,9.90744513037412e-21
"279","ENSG00000177426","TGIF1",7050,"TGFB induced factor homeobox 1",1.31171474799953,6.74484373793298e-178,1.34452219570329,3.05507305087183e-42
"280","ENSG00000117226","GBP3",2635,"guanylate binding protein 3",2.43938129394663,7.09767349459019e-178,5.74668480324299,0
"281","ENSG00000205220","PSMB10",5699,"proteasome 20S subunit beta 10",2.99696282352155,1.17059482088262e-177,4.68741468560914,4.36644008725364e-149
"282","ENSG00000008988","RPS20",6224,"ribosomal protein S20",-1.21057707817651,3.10180947006748e-176,-1.15681873836845,4.80753270792782e-29
"283","ENSG00000184922","FMNL1",752,"formin like 1",2.38142233320782,7.74381827573379e-176,1.35386058025691,5.67196140464772e-67
"284","ENSG00000114480","GBE1",2632,"1,4-alpha-glucan branching enzyme 1",-0.958947624324234,1.4781689497057e-175,-0.674924084840033,2.93840040013306e-25
"285","ENSG00000167244","IGF2",3481,"insulin like growth factor 2",-2.96881679955741,4.42769619352825e-175,-3.90052108087979,2.24920574375994e-30
"286","ENSG00000177542","SLC25A22",79751,"solute carrier family 25 member 22",1.70525952342649,1.03927530725442e-174,2.13097875782058,2.86347711936901e-196
"287","ENSG00000079739","PGM1",5236,"phosphoglucomutase 1",-1.44089860274854,2.42802379150542e-174,-1.14307747256271,1.1364540127071e-25
"288","ENSG00000113721","PDGFRB",5159,"platelet derived growth factor receptor beta",-1.61338750752637,3.59463127405021e-174,-0.579819439047212,0.000139253575409263
"289","ENSG00000141279","NPEPPS",9520,"aminopeptidase puromycin sensitive",-0.948912217073703,4.48329527205909e-174,-0.448195164165498,2.0608276502512e-13
"290","ENSG00000112640","PPP2R5D",5528,"protein phosphatase 2 regulatory subunit B'delta",-1.34016984149079,8.26185378962842e-174,-1.5207092826109,1.7902228921998e-38
"291","ENSG00000164754","RAD21",5885,"RAD21 cohesin complex component",-0.812425673411283,1.48212397682768e-173,-1.06801343064441,6.16215956280807e-42
"292","ENSG00000177954","RPS27",6232,"ribosomal protein S27",-1.34348979311096,1.87806390003351e-173,-0.70341162280376,7.53320287234321e-16
"293","ENSG00000165072","MAMDC2",256691,"MAM domain containing 2",-4.0400389817132,2.17032568490716e-173,-1.77139045823266,1.89666726984948e-30
"294","ENSG00000162512","SDC3",9672,"syndecan 3",-1.62352836696236,4.09974931352856e-173,-0.311728583889972,1.22082751752076e-06
"295","ENSG00000174748","RPL15",6138,"ribosomal protein L15",-1.11141244472507,1.21370849711795e-172,-1.21671826819553,1.849211057713e-49
"296","ENSG00000197818","SLC9A8",23315,"solute carrier family 9 member A8",1.99999647706153,2.53087920302036e-172,1.48841131220182,2.54863699977295e-21
"297","ENSG00000108021","TASOR2",54906,"transcription activation suppressor family member 2",0.961325178434992,5.25117484118304e-172,1.13031435945996,4.94519441311533e-29
"298","ENSG00000157020","SEC13",6396,"SEC13 homolog, nuclear pore and COPII coat complex component",-1.26675071887929,4.7993715243412e-171,-0.836482424780306,1.17152268267201e-17
"299","ENSG00000116016","EPAS1",2034,"endothelial PAS domain protein 1",1.0404292161132,6.98722097212397e-171,2.02936611073588,6.63163678243085e-162
"300","ENSG00000133935","ERG28",11161,"ergosterol biosynthesis 28 homolog",-2.03735111237308,1.30628480124643e-170,-1.68958727743821,7.51119171771083e-17
"301","ENSG00000134590","RTL8C",8933,"retrotransposon Gag like 8C",-1.32027512766482,1.45898399617645e-169,-0.643820344884128,2.53663091983517e-09
"302","ENSG00000119900","OGFRL1",79627,"opioid growth factor receptor like 1",1.2450533314828,8.89035073834697e-169,1.1237851482871,6.46981797425131e-55
"303","ENSG00000109929","SC5D",6309,"sterol-C5-desaturase",-1.24678337520206,1.0527391866831e-168,-0.678823158599717,2.07316206065401e-06
"304","ENSG00000206560","ANKRD28",23243,"ankyrin repeat domain 28",0.965439010141242,3.44448261217387e-168,1.32540395758221,2.39060071958226e-39
"305","ENSG00000175115","PACS1",55690,"phosphofurin acidic cluster sorting protein 1",0.724019130780746,1.42046420712316e-167,0.543650709523619,1.40143219152028e-11
"306","ENSG00000092607","TBX15",6913,"T-box transcription factor 15",1.18020373025185,1.51081970027664e-167,0.41460484106582,4.5340195750078e-12
"307","ENSG00000168917","SLC35G2",80723,"solute carrier family 35 member G2",2.5496226096128,1.51081970027664e-167,1.51079775548971,9.05577018383807e-14
"308","ENSG00000089220","PEBP1",5037,"phosphatidylethanolamine binding protein 1",-1.64922539950252,1.76828964158233e-167,-1.35088743106073,1.54062245311446e-72
"309","ENSG00000161547","SRSF2",6427,"serine and arginine rich splicing factor 2",-1.21506317130103,4.78111875369026e-167,-1.21267083760782,6.38600055072902e-09
"310","ENSG00000148843","PDCD11",22984,"programmed cell death 11",1.28133029919859,8.31141680595744e-167,1.3257491027531,2.24200883674621e-107
"311","ENSG00000271601","LIX1L",128077,"limb and CNS expressed 1 like",-1.1080291652819,1.20482227335979e-166,-0.402165057520917,1.57236437046559e-06
"312","ENSG00000216490","IFI30",10437,"IFI30 lysosomal thiol reductase",3.86253865453873,4.00857394675288e-166,2.48598391721446,1.03432966179813e-48
"313","ENSG00000105438","KDELR1",10945,"KDEL endoplasmic reticulum protein retention receptor 1",-1.03805919173055,4.64541029768325e-166,-0.718892508330232,1.82701205557968e-15
"314","ENSG00000164096","C4orf3",401152,"chromosome 4 open reading frame 3",-1.98916886160332,5.24523942516696e-166,-1.48571967199327,6.55387598201512e-45
"315","ENSG00000185950","IRS2",8660,"insulin receptor substrate 2",1.44670020199488,1.85801490056929e-165,1.71585343931591,1.5497443744877e-136
"316","ENSG00000171132","PRKCE",5581,"protein kinase C epsilon",1.61635438733057,3.71266541067709e-165,3.52339483827787,1.02206075937064e-243
"317","ENSG00000130706","ADRM1",11047,"ADRM1 26S proteasome ubiquitin receptor",0.743861760268842,1.4929553124546e-164,0.708042710153558,6.78853394935345e-15
"318","ENSG00000167977","KCTD5",54442,"potassium channel tetramerization domain containing 5",1.30529937347776,4.27287053428494e-164,0.947110365862366,2.27801997358965e-26
"319","ENSG00000101079","NDRG3",57446,"NDRG family member 3",-1.51263941227402,5.63312235278125e-164,-1.28672728595091,8.46793008225425e-30
"320","ENSG00000155506","LARP1",23367,"La ribonucleoprotein 1, translational regulator",0.56206295729096,6.69225288735288e-164,0.696013025832973,3.3859317233135e-31
